,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2918,3157807,Santa Luzia,31,MG,481.31468322981476,510.78062178588084,526.6251753155683,521.9354037267078,566.8256194483404
2919,3157906,Santa Margarida,31,MG,474.7553719008266,496.35081967213125,506.1434426229507,523.9533057851238,556.8032786885246
2920,3158003,Santa Maria de Itabira,31,MG,452.90663507108997,482.0796296296299,504.436111111111,498.45876777251175,518.425925925926
2921,3158102,Santa Maria do Salto,31,MG,439.60625000000005,471.50624999999997,492.25624999999997,470.82500000000005,496.25
2922,3158201,Santa Maria do Suaçuí,31,MG,462.8541237113401,500.29425837320554,515.319138755981,522.7067010309275,587.2727272727273
2923,3158300,Santana da Vargem,31,MG,473.5968000000001,502.26439393939387,520.3613636363638,525.3856,562.8787878787879
2924,3158409,Santana de Cataguases,31,MG,497.8243243243242,527.9025641025642,533.9615384615385,540.2378378378378,642.5641025641025
2925,3158508,Santana de Pirapama,31,MG,465.523076923077,487.83529411764704,507.27411764705874,505.94487179487174,528.4705882352941
2926,3158607,Santana do Deserto,31,MG,459.4818181818182,480.0,505.75087719298244,490.55090909090916,508.42105263157896
2927,3158706,Santana do Garambéu,31,MG,458.35357142857134,475.1588235294118,500.04411764705884,485.10714285714283,527.6470588235294
2928,3158805,Santana do Jacaré,31,MG,476.8584615384615,504.83466666666675,511.2600000000001,538.8076923076924,585.0666666666667
2929,3158904,Santana do Manhuaçu,31,MG,473.55698924731195,499.22799999999995,512.4889999999998,525.5591397849463,566.6
2930,3158953,Santana do Paraíso,31,MG,492.8858168761219,519.800340136055,530.2862244897959,548.7350089766607,602.6530612244898
2931,3159001,Santana do Riacho,31,MG,449.34749999999997,477.4928571428571,512.1642857142858,504.5875000000002,566.6666666666666
2932,3159100,Santana dos Montes,31,MG,463.5816326530614,494.71632653061215,517.2285714285714,499.9938775510205,584.4897959183673
2933,3159209,Santa Rita de Caldas,31,MG,481.94307692307694,508.0052238805969,520.6134328358208,540.3823076923079,626.5671641791045
2934,3159308,Santa Rita de Jacutinga,31,MG,474.77999999999986,516.4783333333332,519.8266666666667,525.7999999999998,586.0
2935,3159357,Santa Rita de Minas,31,MG,480.1909836065574,506.57286821705424,519.5992248062017,524.0877049180327,581.8604651162791
2936,3159407,Santa Rita de Ibitipoca,31,MG,474.8377551020407,483.741904761905,508.2228571428569,511.51632653061233,532.1904761904761
2937,3159506,Santa Rita do Itueto,31,MG,480.4941176470589,509.2825000000001,509.8949999999998,536.0941176470589,509.0
2938,3159605,Santa Rita do Sapucaí,31,MG,495.6979553903347,525.1339823008854,537.145309734513,562.5665427509297,608.070796460177
2939,3159704,Santa Rosa da Serra,31,MG,482.6421052631577,504.4644067796612,519.1169491525422,533.3087719298245,561.6949152542373
2940,3159803,Santa Vitória,31,MG,464.6298181818184,481.7466216216215,508.7412162162165,494.151636363636,515.7432432432432
2941,3159902,Santo Antônio do Amparo,31,MG,463.7559859154931,493.9840830449827,516.1588235294117,508.68098591549324,561.522491349481
2942,3160009,Santo Antônio do Aventureiro,31,MG,473.79999999999995,516.1595238095239,510.2071428571426,527.8738095238094,527.1428571428571
2943,3160108,Santo Antônio do Grama,31,MG,467.24625000000003,505.50123456790084,519.9493827160494,521.9487499999998,600.0
2944,3160207,Santo Antônio do Itambé,31,MG,436.51666666666665,456.71571428571434,491.08999999999986,467.1121212121213,447.7142857142857
2945,3160306,Santo Antônio do Jacinto,31,MG,444.1042105263156,482.47596153846166,498.1307692307692,484.6484210526314,488.84615384615387
2946,3160405,Santo Antônio do Monte,31,MG,493.5129198966404,519.3562347188264,533.200733496332,561.2948320413439,630.7090464547678
2947,3160454,Santo Antônio do Retiro,31,MG,456.41348314606745,484.1835051546394,498.32886597938153,514.3988764044944,551.1340206185567
2948,3160504,Santo Antônio do Rio Abaixo,31,MG,470.6534883720931,499.97111111111104,516.0088888888889,521.2744186046513,541.3333333333334
2949,3160603,Santo Hipólito,31,MG,441.91875,480.6055555555556,499.02500000000015,514.7375,496.1111111111111
2950,3160702,Santos Dumont,31,MG,488.2602179836512,522.8393041237113,529.4938144329897,545.0160762942779,593.4020618556701
2951,3160801,São Bento Abade,31,MG,451.9907692307693,491.1914285714285,519.2542857142856,497.8476923076923,506.85714285714283
2952,3160900,São Brás do Suaçuí,31,MG,480.2976190476188,507.6418604651165,518.4534883720929,523.3595238095238,568.3720930232558
2953,3160959,São Domingos das Dores,31,MG,465.3774193548386,493.3730000000001,512.2109999999998,528.1741935483873,555.4
2954,3161007,São Domingos do Prata,31,MG,483.62253521126775,513.3586440677961,527.799661016949,538.0250000000001,587.9322033898305
2955,3161056,São Félix de Minas,31,MG,454.8467741935484,489.5703125000001,504.3203125,502.9629032258065,563.75
2956,3161106,São Francisco,31,MG,449.81504934210517,473.3857030636295,494.15483110761994,489.94169407894793,500.204241948154
2957,3161205,São Francisco de Paula,31,MG,491.00629921259866,514.8279069767444,523.6759689922482,512.8275590551182,587.7519379844962
2958,3161304,São Francisco de Sales,31,MG,469.32027027027016,494.4866666666667,502.95466666666687,500.15810810810837,526.1333333333333
2959,3161403,São Francisco do Glória,31,MG,455.64636363636333,479.82844827586194,501.76810344827624,505.3745454545452,548.7931034482758
2960,3161502,São Geraldo,31,MG,488.8876106194693,506.98461538461544,520.0410256410256,529.6566371681414,601.7094017094017
2961,3161601,São Geraldo da Piedade,31,MG,448.43137254901967,477.19629629629645,504.3444444444445,478.2294117647059,457.037037037037
2962,3161650,São Geraldo do Baixio,31,MG,445.3888888888888,486.5827586206896,514.1758620689656,482.85185185185173,535.8620689655172
2963,3161700,São Gonçalo do Abaeté,31,MG,471.1911392405063,499.3876543209875,510.3407407407408,523.2620253164556,603.2098765432099
2964,3161809,São Gonçalo do Pará,31,MG,485.156,511.40076335877876,518.2175572519086,531.3359999999999,580.0
2965,3161908,São Gonçalo do Rio Abaixo,31,MG,491.60555555555567,518.0963562753038,527.4356275303645,539.0371794871794,584.1295546558705
2966,3162005,São Gonçalo do Sapucaí,31,MG,484.28655462184867,518.0878542510123,529.4524291497976,556.4651260504206,618.1376518218624
2967,3162104,São Gotardo,31,MG,480.27017082785784,502.5885286783037,517.826184538654,534.7956636005256,562.5935162094763
2968,3162203,São João Batista do Glória,31,MG,493.2358108108107,510.55947712418293,524.0856209150325,562.0418918918919,658.562091503268
2969,3162252,São João da Lagoa,31,MG,445.99122807017545,464.9879999999999,492.68799999999993,491.67894736842106,519.36
2970,3162302,São João da Mata,31,MG,491.6444444444444,513.695744680851,521.4851063829788,559.7577777777776,611.063829787234
2971,3162401,São João da Ponte,31,MG,450.77207207207215,472.2143274853795,489.81491228070144,481.29549549549546,536.7836257309941
2972,3162450,São João das Missões,31,MG,427.6044642857142,449.8233333333332,455.4329166666664,451.790625,407.9166666666667
2973,3162500,São João del Rei,31,MG,506.63932107496356,539.072822417286,544.6972991222135,575.8161598302677,633.7677245104659
2974,3162559,São João do Manhuaçu,31,MG,457.7375838926175,473.06821192052973,500.6986754966886,501.969798657718,549.2715231788079
2975,3162575,São João do Manteninha,31,MG,462.8403846153847,486.9351851851853,500.6388888888889,507.5000000000001,478.51851851851853
2976,3162609,São João do Oriente,31,MG,457.73052631578923,482.32596153846157,507.23653846153843,519.141052631579,544.6153846153846
2977,3162658,São João do Pacuí,31,MG,449.2545454545454,477.5525423728813,475.9135593220339,485.869090909091,488.135593220339
2978,3162708,São João do Paraíso,31,MG,464.1057007125893,496.19220183486254,514.302981651376,522.385035629454,569.4954128440367
2979,3162807,São João Evangelista,31,MG,491.730867346939,520.5901234567897,528.565925925926,540.0974489795923,588.2962962962963
2980,3162906,São João Nepomuceno,31,MG,505.0874999999994,532.9735660847878,534.5401496259351,574.63359375,639.4014962593516
2981,3162922,São Joaquim de Bicas,31,MG,480.43610315186214,508.58320413436667,524.5863049095606,526.919770773639,537.5193798449612
2982,3162948,São José da Barra,31,MG,491.5681481481481,503.94285714285706,520.8257142857144,564.3740740740735,592.0
2983,3162955,São José da Lapa,31,MG,477.3358695652173,513.7862129144851,529.5050610820243,527.4458333333336,568.9703315881326
2984,3163003,São José da Safira,31,MG,462.0225806451613,466.23513513513524,500.45945945945954,471.23870967741937,496.2162162162162
2985,3163102,São José da Varginha,31,MG,468.0785714285713,498.04385964912285,512.4245614035087,513.369642857143,574.7368421052631
2986,3163201,São José do Alegre,31,MG,482.1642857142856,504.70821917808195,518.7945205479454,553.7442857142854,580.0
2987,3163300,São José do Divino,31,MG,449.0639344262296,477.8064516129031,503.58870967741933,482.50819672131144,518.0645161290323
2988,3163409,São José do Goiabal,31,MG,482.1039215686276,490.7289855072464,514.6536231884056,538.4803921568628,504.6376811594203
2989,3163508,São José do Jacuri,31,MG,454.58529411764727,485.8138888888891,498.97777777777776,497.67058823529413,517.5925925925926
2990,3163607,São José do Mantimento,31,MG,483.3720000000001,478.9964285714285,496.09642857142853,503.09200000000004,564.2857142857143
2991,3163706,São Lourenço,31,MG,503.9962148962148,537.264343786295,547.0800232288028,572.0814407814406,620.952380952381
2992,3163805,São Miguel do Anta,31,MG,473.9639810426543,506.9219730941704,510.9479820627804,526.9876777251184,565.6502242152467
2993,3163904,São Pedro da União,31,MG,476.0985915492957,484.33376623376637,514.3857142857144,527.1746478873239,574.5454545454545
2994,3164001,São Pedro dos Ferros,31,MG,464.8412213740459,492.86060606060613,508.5969696969697,501.94503816793906,572.4242424242424
2995,3164100,São Pedro do Suaçuí,31,MG,461.42499999999995,478.8592105263159,504.27500000000003,499.67638888888877,533.9473684210526
2996,3164209,São Romão,31,MG,438.09687499999995,467.580808080808,493.0848484848484,477.55833333333334,514.9494949494949
2997,3164308,São Roque de Minas,31,MG,490.9973684210528,508.82844827586194,522.4198275862071,525.1473684210524,535.0
2998,3164407,São Sebastião da Bela Vista,31,MG,473.9387755102041,512.4581818181819,528.4527272727273,535.6387755102044,576.0
2999,3164431,São Sebastião da Vargem Alegre,31,MG,504.75,530.8285714285715,527.2738095238095,578.8274999999999,631.4285714285714
3000,3164472,São Sebastião do Anta,31,MG,476.5701149425286,503.56477272727295,517.9772727272725,516.3643678160919,551.8181818181819
3001,3164506,São Sebastião do Maranhão,31,MG,452.14217687074836,472.61428571428564,501.764935064935,497.38367346938753,571.1688311688312
3002,3164605,São Sebastião do Oeste,31,MG,480.3276595744682,510.84444444444466,527.2535353535351,528.9968085106381,568.6868686868687
3003,3164704,São Sebastião do Paraíso,31,MG,503.71718464351017,531.8402959094867,540.6343777197571,568.2713893967085,624.3516100957354
3004,3164803,São Sebastião do Rio Preto,31,MG,451.4025641025642,494.72820512820505,511.523076923077,518.5615384615385,521.5384615384615
3005,3164902,São Sebastião do Rio Verde,31,MG,492.5674418604651,533.5697674418606,536.3093023255813,558.9697674418604,601.8604651162791
3006,3165008,São Tiago,31,MG,470.0909774436094,501.50824372759854,518.6222222222224,534.6169172932331,585.1612903225806
3007,3165107,São Tomás de Aquino,31,MG,462.59139784946245,497.67553191489367,500.83297872340444,512.6602150537633,552.9787234042553
3008,3165206,São Thomé das Letras,31,MG,488.1870129870128,521.2357142857143,526.5821428571429,529.6519480519478,538.3333333333334
3009,3165305,São Vicente de Minas,31,MG,481.68206521739137,515.722162162162,527.5989189189188,525.8711956521737,619.5675675675676
3010,3165404,Sapucaí-Mirim,31,MG,482.6530120481929,511.64418604651166,527.1151162790698,558.6554216867472,574.6511627906976
3011,3165503,Sardoá,31,MG,456.5487499999998,478.35476190476186,497.2940476190475,506.2675000000001,529.2857142857143
3012,3165537,Sarzedo,31,MG,487.66244131455386,517.0804379562043,529.3235036496343,529.1303599374021,571.0656934306569
3013,3165552,Setubinha,31,MG,446.88888888888886,477.3124087591241,496.92700729927,493.2229629629629,490.5109489051095
3014,3165560,Sem-Peixe,31,MG,482.9255813953489,500.7159090909092,515.6590909090911,519.7488372093023,556.3636363636364
3015,3165578,Senador Amaral,31,MG,467.7159090909092,481.23404255319133,501.50957446808513,506.0511363636364,490.8510638297872
3016,3165602,Senador Cortes,31,MG,477.5384615384615,494.93333333333334,500.1999999999999,493.7461538461539,482.22222222222223
3017,3165701,Senador Firmino,31,MG,502.3789062499998,532.4365671641791,532.547014925373,585.0781249999999,648.2089552238806
3018,3165800,Senador José Bento,31,MG,481.7851851851852,506.8222222222222,509.7851851851853,550.8333333333334,583.7037037037037
3019,3165909,Senador Modestino Gonçalves,31,MG,467.9044642857145,481.083035714286,506.40357142857147,488.1375000000002,524.6428571428571
3020,3166006,Senhora de Oliveira,31,MG,503.9234374999999,531.776119402985,524.6201492537316,576.0632812499999,612.5373134328358
3021,3166105,Senhora do Porto,31,MG,467.36086956521746,508.6041666666666,495.1791666666666,496.113043478261,501.6666666666667
3022,3166204,Senhora dos Remédios,31,MG,475.1090909090909,504.71726190476176,525.5154761904759,542.3709090909092,563.5714285714286
3023,3166303,Sericita,31,MG,479.0058823529412,503.4918699186991,519.5593495934959,534.7957983193276,589.9186991869918
3024,3166402,Seritinga,31,MG,471.72068965517235,518.0483870967741,518.0677419354839,551.6896551724137,543.8709677419355
3025,3166501,Serra Azul de Minas,31,MG,434.4106382978724,466.7687500000001,494.34375000000006,465.59574468085106,477.5
3026,3166600,Serra da Saudade,31,MG,508.5999999999999,479.12500000000006,510.29999999999995,529.31,531.6666666666666
3027,3166709,Serra dos Aimorés,31,MG,434.53467741935475,457.65615384615376,482.15999999999997,478.5806451612906,496.7692307692308
3028,3166808,Serra do Salitre,31,MG,458.6127167630057,488.7258241758243,511.96593406593394,519.1179190751449,562.6373626373627
3029,3166907,Serrania,31,MG,488.5325581395348,515.8352941176471,519.9838235294117,547.3364341085271,591.1764705882352
3030,3166956,Serranópolis de Minas,31,MG,437.03333333333325,465.3627118644068,491.54237288135573,477.2228070175438,547.1186440677966
3031,3167004,Serranos,31,MG,447.45588235294116,484.9771428571428,485.86857142857144,472.3441176470589,451.42857142857144
3032,3167103,Serro,31,MG,465.22014051522257,495.8385650224213,506.59573991031385,507.6180327868856,514.6636771300448
3033,3167202,Sete Lagoas,31,MG,505.5741661070076,533.2815266196293,537.895852041907,563.7010969330645,628.6123583493693
3034,3167301,Silveirânia,31,MG,501.79298245614035,550.8877192982457,543.042105263158,583.0017543859648,636.140350877193
3035,3167400,Silvianópolis,31,MG,495.388,509.19036144578314,518.6192771084338,553.4440000000002,568.6746987951807
3036,3167509,Simão Pereira,31,MG,458.0439999999999,506.15769230769234,520.9615384615383,485.776,539.2307692307693
3037,3167608,Simonésia,31,MG,477.6742690058482,495.11290322580646,513.2419354838709,528.1076023391812,574.9462365591398
3038,3167707,Sobrália,31,MG,477.259090909091,501.9462686567163,515.1552238805968,531.4015151515152,562.9850746268656
3039,3167806,Soledade de Minas,31,MG,492.659090909091,524.0249999999999,546.3808823529412,547.5469696969697,604.1176470588235
3040,3167905,Tabuleiro,31,MG,497.7739130434782,527.3755102040817,533.1469387755102,567.7500000000001,616.734693877551
3041,3168002,Taiobeiras,31,MG,478.98873668188753,507.6264150943399,520.5960812772132,536.8869101978688,576.6908563134979
3042,3168051,Taparuba,31,MG,455.0837837837838,499.24000000000007,506.8174999999998,529.064864864865,583.5
3043,3168101,Tapira,31,MG,507.5,530.0095238095239,530.247619047619,573.3512820512819,562.8571428571429
3044,3168200,Tapiraí,31,MG,478.2057142857143,509.0228571428571,513.9228571428571,519.8142857142856,606.8571428571429
3045,3168309,Taquaraçu de Minas,31,MG,466.5321428571429,505.79298245614035,504.7578947368421,498.46250000000003,557.8947368421053
3046,3168408,Tarumirim,31,MG,471.39064327485363,496.4177419354842,517.1129032258063,524.8707602339186,566.1290322580645
3047,3168507,Teixeiras,31,MG,483.1453674121404,510.5499999999997,517.8046583850931,539.733226837061,609.7515527950311
3048,3168606,Teófilo Otoni,31,MG,479.83150280484136,512.4168755221378,524.6788081314406,532.1806908768818,568.833194096352
3049,3168705,Timóteo,31,MG,507.5728247914181,539.9460928652326,544.5082672706673,582.4049463647201,655.2434881087203
3050,3168804,Tiradentes,31,MG,494.7484848484847,531.3581395348834,539.549418604651,546.8993939393938,609.3023255813954
3051,3168903,Tiros,31,MG,464.4311111111111,503.19569892473106,520.3365591397848,507.3366666666667,580.2150537634409
3052,3169000,Tocantins,31,MG,504.3008928571427,527.66625,530.4295833333334,554.1473214285714,612.6666666666666
3053,3169059,Tocos do Moji,31,MG,461.67878787878806,482.87164179104474,501.02686567164164,531.6757575757576,540.2985074626865
3054,3169109,Toledo,31,MG,474.58139534883713,504.63181818181823,522.0409090909089,527.011627906977,539.5454545454545
3055,3169208,Tombos,31,MG,463.30655737704905,481.07443609022533,506.11729323308276,507.2106557377049,544.6616541353384
3056,3169307,Três Corações,31,MG,490.5877333333337,521.3966694421312,532.022231473772,552.3672888888881,590.8076602830974
3057,3169356,Três Marias,31,MG,480.1715596330279,507.2534031413614,525.5376963350785,529.5154128440366,576.4397905759163
3058,3169406,Três Pontas,31,MG,483.8211891891896,514.0400000000005,523.6903589743587,539.9700540540543,581.4153846153846
3059,3169505,Tumiritinga,31,MG,448.0932038834952,472.7527272727272,498.33545454545447,477.5543689320388,510.0
3060,3169604,Tupaciguara,31,MG,471.94511278195495,494.24745762711865,508.8493946731235,516.3659147869677,574.6246973365618
3061,3169703,Turmalina,31,MG,468.68694736842104,507.42188755020084,522.15140562249,523.1012631578951,544.7791164658635
3062,3169802,Turvolândia,31,MG,476.0418181818181,507.4283333333332,516.7783333333333,543.7927272727273,553.3333333333334
3063,3169901,Ubá,31,MG,510.43781232648456,530.3965572033895,539.1570974576279,572.5364242087736,630.646186440678
3064,3170008,Ubaí,31,MG,441.65401459854024,467.82384105960244,487.1158940397351,486.1014598540144,513.6423841059602
3065,3170057,Ubaporanga,31,MG,468.97601809954745,500.68978723404234,506.56680851063834,529.1058823529407,580.4255319148937
3066,3170107,Uberaba,31,MG,507.13176289189516,532.832621359223,541.96199029126,564.871303751928,623.5275080906149
3067,3170206,Uberlândia,31,MG,503.46620278329874,531.8172403252452,540.8295653237165,558.4651253767689,626.190621752155
3068,3170305,Umburatiba,31,MG,445.3452380952382,457.12045454545444,475.1818181818181,467.30000000000007,450.90909090909093
3069,3170404,Unaí,31,MG,470.30806805707914,493.2642522146954,511.68473163105693,506.07524698133903,544.2313705054715
3070,3170438,União de Minas,31,MG,455.82407407407413,467.76666666666677,499.85555555555555,507.0574074074073,536.2962962962963
3071,3170479,Uruana de Minas,31,MG,444.77714285714285,450.2328947368422,468.8118421052631,476.64571428571435,523.421052631579
3072,3170503,Urucânia,31,MG,462.40852713178276,506.98560606060613,515.4984848484847,522.8100775193801,554.6969696969697
3073,3170529,Urucuia,31,MG,445.6764705882353,465.0907407407407,487.3469135802469,472.837254901961,511.2345679012346
3074,3170578,Vargem Alegre,31,MG,483.16230769230776,507.7200000000003,520.8459259259262,532.419230769231,592.8888888888889
3075,3170602,Vargem Bonita,31,MG,448.48857142857145,479.1777777777778,504.65833333333336,504.36000000000007,512.2222222222222
3076,3170651,Vargem Grande do Rio Pardo,31,MG,447.42181818181837,483.1478260869568,496.050434782609,497.3181818181819,538.0869565217391
3077,3170701,Varginha,31,MG,503.6367169638776,534.4895824365041,542.6201894102448,567.326566072247,617.49461902712
3078,3170750,Varjão de Minas,31,MG,464.15287356321835,485.57752808988755,506.061797752809,496.56206896551726,533.7078651685393
3079,3170800,Várzea da Palma,31,MG,465.3224719101123,490.4590987868287,507.3129982668973,517.3428838951311,538.9948006932409
3080,3170909,Varzelândia,31,MG,447.57785467128014,476.56163934426223,491.3839344262294,492.95813148788886,516.0655737704918
3081,3171006,Vazante,31,MG,483.9912144702842,507.9460591133008,518.9667487684726,532.6080103359175,606.6009852216749
3082,3171030,Verdelândia,31,MG,426.41209677419357,444.29606299212605,469.20944881889733,446.8129032258067,433.54330708661416
3083,3171071,Veredinha,31,MG,468.69626865671665,490.95915492957755,505.73028169014106,524.4268656716415,553.3802816901408
3084,3171105,Veríssimo,31,MG,464.1162790697676,473.55227272727285,496.95454545454527,484.0813953488372,485.45454545454544
3085,3171154,Vermelho Novo,31,MG,472.96633663366345,486.60865384615386,508.5509615384616,517.6584158415843,567.6923076923077
3086,3171204,Vespasiano,31,MG,479.1569238140878,512.5740136054426,526.5219954648521,519.8962146621948,561.2517006802722
3087,3171303,Viçosa,31,MG,521.3685555274488,545.4575425790745,544.8846472019479,585.3341006830275,654.6520681265207
3088,3171402,Vieiras,31,MG,463.2873417721517,486.3799999999999,502.22588235294126,498.49746835443034,558.5882352941177
3089,3171501,Mathias Lobato,31,MG,455.2945945945946,489.7131578947368,510.83947368421065,509.9540540540542,520.0
3090,3171600,Virgem da Lapa,31,MG,457.27797356828205,496.51601731601704,513.5588744588749,515.5211453744491,544.9350649350649
3091,3171709,Virgínia,31,MG,465.5296296296295,510.2690476190475,528.457142857143,543.837037037037,568.5714285714286
3092,3171808,Virginópolis,31,MG,493.50074626865677,514.3871428571431,524.4371428571426,548.5119402985074,612.5714285714286
3093,3171907,Virgolândia,31,MG,469.41470588235285,487.8154929577462,515.7281690140844,511.7323529411766,483.38028169014086
3094,3172004,Visconde do Rio Branco,31,MG,509.127287853577,526.8456790123461,530.4081790123453,570.7376039933449,618.7037037037037
3095,3172103,Volta Grande,31,MG,475.9479166666665,508.63333333333327,524.7392156862746,535.3124999999999,546.6666666666666
3096,3172202,Wenceslau Braz,31,MG,492.9975609756098,540.0452380952381,532.1238095238095,556.2634146341463,613.3333333333334
3097,3200102,Afonso Cláudio,32,ES,479.9420047732704,511.0817551963049,517.3390300230947,540.9789976133643,594.6420323325635
3098,3200136,Águia Branca,32,ES,465.7544303797468,489.91124999999977,506.3981249999999,519.2537974683543,586.5
3099,3200169,Água Doce do Norte,32,ES,450.9743589743586,480.40388349514564,496.92766990291267,499.09487179487195,506.2135922330097
3100,3200201,Alegre,32,ES,489.257650273224,517.0706806282728,523.6171465968588,528.7215846994535,581.151832460733
3101,3200300,Alfredo Chaves,32,ES,493.383006535948,523.5189873417723,525.25,555.013071895425,614.1772151898734
3102,3200359,Alto Rio Novo,32,ES,464.8943999999999,499.4952755905514,513.4094488188975,508.52319999999975,614.1732283464567
3103,3200409,Anchieta,32,ES,481.41773504273516,514.6266,524.7365999999998,533.0463675213672,562.28
3104,3200508,Apiacá,32,ES,479.5233009708736,495.4247706422019,508.72935779816527,510.57961165048533,521.2844036697247
3105,3200607,Aracruz,32,ES,486.5535676251334,515.025310173697,524.1688833746906,541.3781150159743,583.1761786600496
3106,3200706,Atílio Vivacqua,32,ES,468.00099009901,488.6648148148151,509.2537037037036,508.2059405940595,583.8888888888889
3107,3200805,Baixo Guandu,32,ES,486.0648648648649,508.16323119777167,520.5557103064062,535.8753753753755,575.4317548746518
3108,3200904,Barra de São Francisco,32,ES,472.7522801302933,501.59748427672946,517.0800314465406,525.8355048859931,557.5157232704403
3109,3201001,Boa Esperança,32,ES,468.2839449541284,491.652192982456,508.84999999999997,518.4545871559632,533.859649122807
3110,3201100,Bom Jesus do Norte,32,ES,484.1840909090908,507.28163265306137,523.8578231292519,528.9250000000001,573.469387755102
3111,3201159,Brejetuba,32,ES,471.09885714285724,497.24677419354833,505.9193548387097,519.6702857142855,542.1505376344086
3112,3201209,Cachoeiro de Itapemirim,32,ES,491.84453904873675,513.8688040144968,527.4585726233616,545.9136230182036,619.9275160301087
3113,3201308,Cariacica,32,ES,475.6610610751465,508.24295223179143,522.0065126598814,520.3843231072327,555.9906029757243
3114,3201407,Castelo,32,ES,496.7216058394161,514.6515449438197,524.1637640449444,555.0845255474451,607.0505617977528
3115,3201506,Colatina,32,ES,496.8489965095986,523.9995489954897,532.3544895448945,554.7960732984294,613.7187371873719
3116,3201605,Conceição da Barra,32,ES,453.80630472854637,479.4740259740255,499.1538961038961,490.1802101576184,519.8376623376623
3117,3201704,Conceição do Castelo,32,ES,487.08415300546454,524.7005319148934,525.6074468085106,543.8950819672131,599.8936170212766
3118,3201803,Divino de São Lourenço,32,ES,473.606557377049,505.44098360655744,511.0229508196721,516.8311475409836,549.8360655737705
3119,3201902,Domingos Martins,32,ES,496.9134268537073,528.4144486692015,528.639163498099,567.3883767535076,601.3688212927757
3120,3202009,Dores do Rio Preto,32,ES,466.88705882352934,503.1569767441863,504.51395348837195,498.59294117647045,511.16279069767444
3121,3202108,Ecoporanga,32,ES,464.2774725274725,489.5159793814431,501.2994845360823,514.145054945055,518.3505154639175
3122,3202207,Fundão,32,ES,480.11015384615354,508.0934097421207,518.8203438395417,527.7107692307696,568.8825214899714
3123,3202256,Governador Lindenberg,32,ES,482.109219858156,517.6832214765101,521.2906040268457,541.5333333333334,572.48322147651
3124,3202306,Guaçuí,32,ES,490.1134387351778,517.4770554493306,525.321414913958,536.1217391304349,579.2734225621415
3125,3202405,Guarapari,32,ES,484.93703176861106,514.6795505617982,527.5317752809007,537.1735419630155,586.8134831460674
3126,3202454,Ibatiba,32,ES,512.9975757575761,531.9569405099153,533.4300283286125,568.178181818182,613.2577903682719
3127,3202504,Ibiraçu,32,ES,483.590960451977,516.1287234042554,527.3526595744681,531.5033898305081,575.7446808510638
3128,3202553,Ibitirama,32,ES,467.0605042016806,488.03196721311474,495.8057377049179,510.6630252100841,527.8688524590164
3129,3202603,Iconha,32,ES,498.16923076923075,528.3457983193276,530.418907563025,565.0102564102564,658.3193277310925
3130,3202652,Irupi,32,ES,491.33740458015245,510.82388059701486,515.9179104477611,539.5183206106869,570.0
3131,3202702,Itaguaçu,32,ES,480.66075949367087,510.46190476190463,516.6696428571429,534.0227848101267,548.5714285714286
3132,3202801,Itapemirim,32,ES,471.4803478260871,492.4144927536232,510.48727858293034,520.2241739130434,555.3301127214171
3133,3202900,Itarana,32,ES,500.5255813953487,517.9224719101119,520.2370786516852,554.9470930232557,613.2584269662922
3134,3203007,Iúna,32,ES,487.73243902439,516.0668235294121,521.6821176470586,542.588292682927,587.9529411764706
3135,3203056,Jaguaré,32,ES,471.324607329843,491.99586374695866,507.0041362530414,515.155759162304,567.4452554744526
3136,3203106,Jerônimo Monteiro,32,ES,483.46875000000006,508.89113300492636,517.0029556650244,518.1567708333332,589.6551724137931
3137,3203130,João Neiva,32,ES,504.6440860215053,531.4552083333333,532.689930555555,572.1017921146953,634.0972222222222
3138,3203163,Laranja da Terra,32,ES,465.6905405405406,507.63533333333345,516.2999999999998,525.560135135135,589.2
3139,3203205,Linhares,32,ES,483.8869026013304,509.73936561880447,522.1305012744264,535.3762552934054,591.9003115264798
3140,3203304,Mantenópolis,32,ES,452.6207999999999,478.3172932330827,492.7105263157893,500.34240000000005,520.7518796992481
3141,3203320,Marataízes,32,ES,476.7576982892697,504.82850940665645,522.4322720694653,538.2869362363917,571.4616497829232
3142,3203346,Marechal Floriano,32,ES,502.57535714285746,538.0346020761249,533.6065743944637,567.1339285714291,610.726643598616
3143,3203353,Marilândia,32,ES,485.20471698113226,522.7911504424777,521.287168141593,554.3636792452829,599.6460176991151
3144,3203403,Mimoso do Sul,32,ES,481.09913544668643,504.5604904632155,513.3495912806541,531.8311239193081,584.741144414169
3145,3203502,Montanha,32,ES,478.1892655367234,499.93607427055696,512.9206896551724,519.9341807909609,588.3289124668435
3146,3203601,Mucurici,32,ES,470.6191489361702,495.8707070707073,508.7080808080808,500.7585106382979,598.989898989899
3147,3203700,Muniz Freire,32,ES,480.56397306397326,509.0592715231784,510.0682119205299,531.7764309764307,567.1523178807947
3148,3203809,Muqui,32,ES,475.4461224489798,501.25158730158694,511.2285714285717,519.1424489795916,578.968253968254
3149,3203908,Nova Venécia,32,ES,482.0214201183433,508.7056947608205,520.8905466970384,538.7370414201185,579.1799544419134
